Data info
File name: E:\Werk\jumat cipeles\CIPELES 26-11-2020 - AKSELEROMETER\kalibrasi jumat\kal 1_0116.dxd
Start time: 11/27/2020 14:24:16.330
Number of channels: 1
Sample rate: 100
Store type: always fast


Data1

Time (s)	AI 8 (um/m)
79.57	5.3560185
79.58	5.087378
79.59	5.4187016
79.6	5.7231607
79.61	5.6246591
79.62	5.4903388
79.63	5.4366107
79.64	6.1888046
79.65	6.4216266
79.66	5.2933359
79.67	5.4097466
79.68	5.9470282
79.69	5.5261579
79.7	5.9559827
79.71	5.5619764
79.72	4.5948701
79.73	5.7142062
79.74	6.4574451
79.75	6.0992575
79.76	5.7410703
79.77	5.5440669
79.78	5.579886
79.79	5.6604781
79.8	5.5530219
79.81	5.0784235
79.82	4.9709673
79.83	5.060514
79.84	5.3649735
79.85	5.5888405
79.86	5.3560185
79.87	5.087378
79.88	5.2843814
79.89	5.7321157
79.9	6.1888046
79.91	5.9380732
79.92	5.5082483
79.93	5.7947984
79.94	5.839572
79.95	5.830617
79.96	5.5440669
79.97	5.1590157
79.98	5.866436
79.99	6.1619406
80	5.7947984
80.01	5.5172029
80.02	5.1142421
80.03	5.4007921
80.04	5.7589798
80.05	5.7679343
80.06	5.3918376
80.07	4.9441032
80.08	5.1411061
80.09	4.9978313
80.1	4.9082842
80.11	5.0515594
80.12	5.4545202
80.13	6.0634389
80.14	5.9828467
80.15	6.1977592
80.16	5.9470282
80.17	5.087378
80.18	5.4455657
80.19	5.830617
80.2	5.4455657
80.21	5.6425686
80.22	5.597795
80.23	4.9530578
80.24	4.8456016
80.25	5.2575173
80.26	5.6425686
80.27	5.3381095
80.28	4.9978313
80.29	4.9799218
80.3	5.060514
80.31	5.1500607
80.32	5.2306533
80.33	5.2754264
80.34	5.1142421
80.35	5.570931
80.36	5.6962967
80.37	4.5321875
80.38	4.2098188
80.39	5.4813843
80.4	6.117167
80.41	6.0007563
80.42	5.830617
80.43	5.2933359
80.44	4.8545561
80.45	4.9172392
80.46	4.9978313
80.47	4.576961
80.48	4.576961
80.49	5.4903388
80.5	5.8127079
80.51	5.4545202
80.52	5.3918376
80.53	5.4724298
80.54	5.5261579
80.55	5.4903388
80.56	5.1411061
80.57	5.1679702
80.58	5.8216624
80.59	5.3649735
80.6	4.4784594
80.61	4.9261937
80.62	5.5888405
80.63	5.9201641
80.64	5.9022546
80.65	5.4455657
80.66	5.3739281
80.67	5.6873422
80.68	5.6962967
80.69	5.7858438
80.7	5.7589798
80.71	5.5172029
80.72	5.7142062
80.73	5.4276562
80.74	5.579886
80.75	5.830617
80.76	5.3022904
80.77	5.2933359
80.78	5.6783876
80.79	5.597795
80.8	5.5082483
80.81	6.0455294
80.82	5.8753905
80.83	5.9201641
80.84	5.9022546
80.85	5.1590157
80.86	5.3381095
80.87	5.5351124
80.88	5.2396078
80.89	5.1590157
80.9	5.087378
80.91	5.3202
80.92	5.7679343
80.93	5.2754264
80.94	4.6575532
80.95	5.2754264
80.96	5.7679343
80.97	5.2127438
80.98	4.8635111
80.99	4.836647
81	4.9441032
81.01	5.4903388
81.02	5.597795
81.03	5.2216983
81.04	5.3828826
81.05	6.0097108
81.06	6.2604423
81.07	5.7947984
81.08	5.6425686
81.09	5.3560185
81.1	5.087378
81.11	5.6604781
81.12	5.7768888
81.13	5.6783876
81.14	5.857481
81.15	5.5082483
81.16	4.9799218
81.17	5.3828826
81.18	5.6604781
81.19	5.8127079
81.2	5.7858438
81.21	4.9441032
81.22	5.1500607
81.23	6.2514873
81.24	6.2693968
81.25	5.4276562
81.26	5.1858797
81.27	5.2306533
81.28	5.1411061
81.29	5.347064
81.3	5.4007921
81.31	5.2216983
81.32	5.6515231
81.33	5.6694326
81.34	5.4634748
81.35	5.60675
81.36	5.3291545
81.37	5.6783876
81.38	5.7947984
81.39	5.597795
81.4	5.5172029
81.41	5.2754264
81.42	5.5888405
81.43	5.4366107
81.44	5.1321516
81.45	5.7947984
81.46	5.7410703
81.47	4.8635111
81.48	4.4068217
81.49	4.5232329
81.5	5.2933359
81.51	5.3918376
81.52	5.4366107
81.53	5.7142062
81.54	5.1321516
81.55	4.9620123
81.56	5.4097466
81.57	5.9291186
81.58	5.6246591
81.59	5.3202
81.6	6.0903029
81.61	5.7679343
81.62	4.9799218
81.63	5.3560185
81.64	5.839572
81.65	5.4187016
81.66	5.1500607
81.67	5.1321516
81.68	4.9978313
81.69	5.6604781
81.7	5.3202
81.71	5.0694685
81.72	5.3918376
81.73	4.8456016
81.74	5.4634748
81.75	5.570931
81.76	4.6306891
81.77	5.1590157
81.78	5.6873422
81.79	5.3649735
81.8	5.1679702
81.81	5.4366107
81.82	5.4992938
81.83	5.2933359
81.84	5.3918376
81.85	5.2306533
81.86	5.4634748
81.87	6.1529856
81.88	6.1708951
81.89	5.4724298
81.9	5.1590157
81.91	5.3649735
81.92	6.2246232
81.93	6.2246232
81.94	4.9530578
81.95	5.7679343
81.96	6.5380373
81.97	5.6246591
81.98	5.5351124
81.99	5.5261579
82	5.1769252
82.01	5.1321516
82.02	5.4545202
82.03	5.5440669
82.04	5.1679702
82.05	4.8993297
82.06	4.4336858
82.07	4.3262296
82.08	5.3022904
82.09	6.2873063
82.1	6.1888046
82.11	5.6873422
82.12	5.6515231
82.13	5.1590157
82.14	5.1142421
82.15	6.0186653
82.16	5.6425686
82.17	4.9978313
82.18	5.5261579
82.19	5.9649372
82.2	5.6336141
82.21	5.3560185
82.22	5.7589798
82.23	5.6336141
82.24	4.9530578
82.25	4.8635111
82.26	4.6933718
82.27	4.9799218
82.28	5.4545202
82.29	4.9709673
82.3	5.0246954
82.31	5.4992938
82.32	5.5619764
82.33	5.6246591
82.34	5.7052517
82.35	5.5261579
82.36	4.7560549
82.37	4.6306891
82.38	5.5440669
82.39	5.60675
82.4	5.3649735
82.41	5.3112454
82.42	4.8724656
82.43	4.7202358
82.44	4.3262296
82.45	4.8814201
82.46	6.0007563
82.47	5.347064
82.48	5.1411061
82.49	6.5111732
82.5	6.5022187
82.51	5.6425686
82.52	5.4007921
82.53	4.9351482
82.54	5.3112454
82.55	5.7589798
82.56	5.6515231
82.57	5.0246954
82.58	4.6844172
82.59	5.0784235
82.6	4.7650094
82.61	5.60675
82.62	6.4216266
82.63	5.4634748
82.64	4.5053234
82.65	4.317275
82.66	5.2575173
82.67	5.6515231
82.68	5.4634748
82.69	5.3918376
82.7	5.2306533
82.71	5.3560185
82.72	5.2485623
82.73	5.6694326
82.74	6.5022187
82.75	6.3858075
82.76	5.8037529
82.77	5.579886
82.78	5.5440669
82.79	5.3739281
82.8	5.3381095
82.81	5.3112454
82.82	4.5321875
82.83	4.1113172
82.84	5.3202
82.85	5.8216624
82.86	5.4992938
82.87	5.830617
82.88	5.5172029
82.89	5.0067859
82.9	5.5172029
82.91	6.2604423
82.92	5.6783876
82.93	4.6844172
82.94	5.2933359
82.95	5.6604781
82.96	5.5619764
82.97	5.597795
82.98	5.3112454
82.99	5.4903388
83	5.4545202
83.01	5.4634748
83.02	5.7500248
83.03	5.4724298
83.04	4.8724656
83.05	4.6396437
83.06	5.060514
83.07	5.3918376
83.08	5.4187016
83.09	5.4366107
83.1	5.0426044
83.11	5.1231966
83.12	5.579886
83.13	5.1858797
83.14	5.4007921
83.15	5.866436
83.16	4.9530578
83.17	4.3710032
83.18	5.1231966
83.19	5.4455657
83.2	5.4545202
83.21	5.3739281
83.22	4.5321875
83.23	4.836647
83.24	5.8216624
83.25	5.7768888
83.26	5.1858797
83.27	4.8187375
83.28	5.3739281
83.29	6.0365748
83.3	5.5440669
83.31	5.1142421
83.32	5.4903388
83.33	5.0515594
83.34	4.7112813
83.35	5.2037892
83.36	5.4813843
83.37	5.9559827
83.38	5.4634748
83.39	4.7381454
83.4	5.6515231
83.41	5.8037529
83.42	4.9799218
83.43	5.2933359
83.44	5.4634748
83.45	5.0515594
83.46	5.2396078
83.47	5.4187016
83.48	5.3918376
83.49	5.2037892
83.5	5.2664719
83.51	5.2216983
83.52	4.9620123
83.53	5.6873422
83.54	6.4753547
83.55	6.2873063
83.56	6.2604423
83.57	6.3231249
83.58	5.9918013
83.59	6.2246232
83.6	5.8843451
83.61	4.9261937
83.62	5.4187016
83.63	5.9201641
83.64	5.7321157
83.65	5.857481
83.66	5.8037529
83.67	5.8753905
83.68	5.6157045
83.69	4.9441032
83.7	4.8724656
83.71	4.7829189
83.72	4.8903751
83.73	5.1231966
83.74	5.1679702
83.75	5.5261579
83.76	5.3649735
83.77	5.3291545
83.78	5.1411061
83.79	4.576961
83.8	4.8993297
83.81	5.0784235
83.82	5.2843814
83.83	5.6694326
83.84	5.4634748
83.85	5.5082483
83.86	5.4276562
83.87	5.3918376
83.88	6.0276203
83.89	6.1082125
83.9	5.4545202
83.91	4.9441032
83.92	4.7023268
83.93	4.4874139
83.94	4.9441032
83.95	5.9380732
83.96	5.597795
83.97	5.2575173
83.98	5.3022904
83.99	4.8993297
84	5.3739281
84.01	5.6783876
84.02	5.5261579
84.03	5.597795
84.04	5.7142062
84.05	5.1411061
84.06	4.3799577
84.07	4.9978313
84.08	5.7321157
84.09	5.6425686
84.1	5.8753905
84.11	5.9291186
84.12	5.5619764
84.13	5.8216624
84.14	5.8127079
84.15	5.60675
84.16	5.8843451
84.17	5.60675
84.18	5.1052876
84.19	5.2306533
84.2	5.3112454
84.21	5.6604781
84.22	5.7768888
84.23	5.5619764
84.24	5.3560185
84.25	4.8993297
84.26	4.9799218
84.27	4.9978313
84.28	5.3828826
84.29	5.6783876
84.3	4.9082842
84.31	4.8993297
84.32	5.6425686
84.33	5.7231607
84.34	5.6962967
84.35	5.830617
84.36	5.3291545
84.37	4.9441032
84.38	5.3112454
84.39	5.866436
84.4	5.7500248
84.41	4.6485982
84.42	4.6396437
84.43	5.4903388
84.44	5.2485623
84.45	4.9351482
84.46	5.0157404
84.47	5.1948342
84.48	5.5351124
84.49	5.6604781
84.5	5.6246591
84.51	5.8127079
84.52	5.347064
84.53	4.7739639
84.54	5.1231966
84.55	5.2843814
84.56	5.7679343
84.57	5.6694326
84.58	4.6933718
84.59	5.2037892
84.6	5.4903388
84.61	5.0157404
84.62	5.3739281
84.63	5.6962967
84.64	5.7679343
84.65	5.5351124
84.66	5.0694685
84.67	5.1590157
84.68	5.570931
84.69	5.1142421
84.7	4.550097
84.71	4.9888763
84.72	5.2575173
84.73	5.4097466
84.74	5.7052517
84.75	5.5888405
84.76	5.6873422
84.77	5.4992938
84.78	4.7202358
84.79	4.8903751
84.8	5.4545202
84.81	5.1679702
84.82	5.1052876
84.83	5.7052517
84.84	5.7052517
84.85	5.4187016
84.86	5.6157045
84.87	5.7231607
84.88	5.2843814
84.89	5.2127438
84.9	4.9261937
84.91	4.5859156
84.92	5.0963326
84.93	4.9441032
84.94	5.1769252
84.95	5.5082483
84.96	5.1679702
84.97	5.4097466
84.98	5.5619764
84.99	5.2306533
85	4.8187375
85.01	5.3112454
85.02	6.2156687
85.03	5.7589798
85.04	4.809783
85.05	4.4605498
85.06	4.5142779
85.07	5.1500607
85.08	5.2843814
85.09	5.0426044
85.1	5.4903388
85.11	5.3739281
85.12	4.6665077
85.13	4.6038251
85.14	4.6844172
85.15	4.836647
85.16	5.4724298
85.17	5.4007921
85.18	5.1500607
85.19	5.1590157
85.2	4.9888763
85.21	5.3918376
85.22	5.579886
85.23	5.4276562
85.24	5.570931
85.25	5.9022546
85.26	6.1261215
85.27	5.5172029
85.28	5.3918376
85.29	5.7947984
85.3	5.6336141
85.31	5.2933359
85.32	5.1590157
85.33	5.2037892
85.34	4.9799218
85.35	4.9888763
85.36	5.0336499
85.37	5.1858797
85.38	5.4634748
85.39	5.4545202
85.4	6.1619406
85.41	6.3410344
85.42	4.7560549
85.43	4.4336858
85.44	5.2127438
85.45	5.1948342
85.46	5.5888405
85.47	5.597795
85.48	5.1411061
85.49	5.4545202
85.5	5.1142421
85.51	4.7291908
85.52	5.0694685
85.53	5.6783876
85.54	5.4903388
85.55	4.7470999
85.56	5.3649735
85.57	5.6246591
85.58	5.2485623
85.59	5.4903388
85.6	5.5619764
85.61	5.1590157
85.62	5.1948342
85.63	5.0784235
85.64	4.7023268
85.65	5.347064
85.66	5.2575173
85.67	4.6217341
85.68	5.0963326
85.69	5.5351124
85.7	5.7768888
85.71	5.9649372
85.72	5.7231607
85.73	5.2754264
85.74	5.2037892
85.75	5.3112454
85.76	5.1321516
85.77	5.1052876
85.78	5.6515231
85.79	6.1350765
85.8	5.3828826
85.81	4.800828
85.82	5.5082483
85.83	5.9828467
85.84	5.8485265
85.85	5.6873422
85.86	5.857481
85.87	5.6962967
85.88	5.2664719
85.89	5.2306533
85.9	5.2933359
85.91	5.2037892
85.92	4.7829189
85.93	4.827692
85.94	5.2037892
85.95	5.9022546
85.96	6.4574451
85.97	5.347064
85.98	4.7291908
85.99	5.3112454
86	5.2933359
86.01	4.9888763
86.02	4.9799218
86.03	5.5530219
86.04	5.7410703
86.05	5.1769252
86.06	5.3202
86.07	5.9022546
86.08	5.3202
86.09	4.7918735
86.1	5.1411061
86.11	5.6336141
86.12	6.0992575
86.13	5.4187016
86.14	5.2037892
86.15	5.6425686
86.16	4.7202358
86.17	4.800828
86.18	5.9201641
86.19	5.347064
86.2	5.060514
86.21	5.2485623
86.22	4.7112813
86.23	4.9888763
86.24	5.6694326
86.25	6.2693968
86.26	5.7768888
86.27	4.7560549
86.28	5.1321516
86.29	5.6604781
86.3	5.1858797
86.31	4.7291908
86.32	5.2664719
86.33	5.6425686
86.34	5.9022546
86.35	6.2604423
86.36	5.4097466
86.37	5.087378
86.38	5.6425686
86.39	4.827692
86.4	4.576961
86.41	5.5351124
86.42	5.5440669
86.43	5.4276562
86.44	5.4724298
86.45	5.3739281
86.46	5.5619764
86.47	5.3022904
86.48	5.1769252
86.49	5.4903388
86.5	5.0694685
86.51	4.8635111
86.52	4.9172392
86.53	5.2127438
86.54	5.7321157
86.55	5.3918376
86.56	5.0963326
86.57	5.1948342
86.58	5.0246954
86.59	5.1679702
86.6	5.7052517
86.61	5.4545202
86.62	5.2933359
86.63	5.5619764
86.64	5.347064
86.65	5.3649735
86.66	5.1769252
86.67	5.3918376
86.68	6.117167
86.69	5.6604781
86.7	5.4903388
86.71	5.597795
86.72	5.3560185
86.73	5.3739281
86.74	4.8187375
86.75	4.9888763
86.76	5.4545202
86.77	5.2306533
86.78	5.579886
86.79	5.347064
86.8	4.6933718
86.81	4.6396437
86.82	4.9351482
86.83	5.7768888
86.84	5.6246591
86.85	4.7650094
86.86	4.7560549
86.87	4.9709673
86.88	5.5888405
86.89	6.2604423
86.9	5.5440669
86.91	4.4695048
86.92	4.9441032
86.93	5.6783876
86.94	5.1411061
86.95	4.7470999
86.96	5.2396078
86.97	5.3560185
86.98	5.4097466
86.99	5.6962967
87	5.3649735
87.01	5.1321516
87.02	5.6783876
87.03	5.9380732
87.04	5.4455657
87.05	4.9978313
87.06	4.7023268
87.07	5.0246954
87.08	5.6783876
87.09	5.5351124
87.1	5.2216983
87.11	5.1500607
87.12	5.1948342
87.13	5.3560185
87.14	5.830617
87.15	6.0544844
87.16	5.6246591
87.17	5.3291545
87.18	5.0784235
87.19	5.2127438
87.2	4.8635111
87.21	4.4695048
87.22	5.7947984
87.23	6.1529856
87.24	5.347064
87.25	5.4097466
87.26	4.9799218
87.27	4.7560549
87.28	5.4097466
87.29	5.5082483
87.3	5.6962967
87.31	6.0007563
87.32	5.8216624
87.33	5.7410703
87.34	5.5082483
87.35	4.8903751
87.36	4.6306891
87.37	4.9709673
87.38	4.8635111
87.39	4.7291908
87.4	5.597795
87.41	5.6783876
87.42	4.9172392
87.43	5.2843814
87.44	5.8485265
87.45	5.7947984
87.46	5.1590157
87.47	4.6844172
87.48	5.4187016
87.49	5.5172029
87.5	5.2037892
87.51	5.5082483
87.52	5.7947984
87.53	5.6783876
87.54	5.0784235
87.55	4.5859156
87.56	4.5321875
87.57	5.1411061
87.58	5.570931
87.59	5.7231607
87.6	5.9380732
87.61	5.570931
87.62	5.2216983
87.63	5.2754264
87.64	5.2037892
87.65	4.7650094
87.66	4.8814201
87.67	5.60675
87.68	5.5888405
87.69	5.4903388
87.7	5.6783876
87.71	5.6425686
87.72	5.5530219
87.73	5.6962967
87.74	5.2396078
87.75	4.1740003
87.76	4.9620123
87.77	5.8485265
87.78	4.9261937
87.79	4.7023268
87.8	5.3649735
87.81	5.5619764
87.82	5.1769252
87.83	4.9530578
87.84	5.4007921
87.85	5.4276562
87.86	5.0067859
87.87	5.1500607
87.88	5.4634748
87.89	5.6157045
87.9	5.597795
87.91	5.4097466
87.92	5.3828826
87.93	5.6783876
87.94	5.6962967
87.95	5.1679702
87.96	5.1411061
87.97	5.1679702
87.98	5.1142421
87.99	5.4545202
88	5.2127438
88.01	5.0246954
88.02	5.060514
88.03	5.4097466
88.04	5.7231607
88.05	5.2843814
88.06	5.2306533
88.07	5.0963326
88.08	4.8545561
88.09	5.0694685
88.1	5.2127438
88.11	5.4813843
88.12	5.5888405
88.13	4.8635111
88.14	4.541142
88.15	4.7023268
88.16	4.4068217
88.17	4.4515953
88.18	4.7470999
88.19	5.4366107
88.2	5.9649372
88.21	5.6873422
88.22	5.3828826
88.23	4.5859156
88.24	4.7560549
88.25	6.0007563
88.26	6.2693968
88.27	5.3739281
88.28	4.7560549
88.29	5.5082483
88.3	5.7142062
88.31	5.1679702
88.32	4.9261937
88.33	4.9351482
88.34	5.2664719
88.35	5.4097466
88.36	5.3918376
88.37	4.8903751
88.38	4.7291908
88.39	5.579886
88.4	5.6873422
88.41	5.0963326
88.42	5.2127438
88.43	5.4545202
88.44	5.4813843
88.45	6.0903029
88.46	5.9738922
88.47	5.3828826
88.48	5.060514
88.49	4.3530936
88.5	5.1679702
88.51	5.6425686
88.52	4.6933718
88.53	5.1411061
88.54	5.8485265
88.55	5.7142062
88.56	5.1411061
88.57	4.7650094
88.58	5.2485623
88.59	5.347064
88.6	4.7470999
88.61	4.9441032
88.62	5.570931
88.63	5.8485265
88.64	5.6246591
88.65	5.4276562
88.66	5.60675
88.67	5.6604781
88.68	5.8127079
88.69	5.4634748
88.7	5.3202
88.71	5.7589798
88.72	5.7321157
88.73	5.5082483
88.74	5.3918376
88.75	5.3112454
88.76	5.1769252
88.77	5.2575173
88.78	5.6515231
88.79	5.9291186
88.8	5.3112454
88.81	4.809783
88.82	5.3828826
88.83	5.6425686
88.84	5.8037529
88.85	5.6425686
88.86	4.9441032
88.87	5.2575173
88.88	6.4216266
88.89	6.1082125
88.9	5.0246954
88.91	5.6157045
88.92	5.9201641
88.93	5.2843814
88.94	5.2396078
88.95	5.9738922
88.96	5.7947984
88.97	5.1500607
88.98	6.0903029
88.99	6.5111732
89	6.2335782
89.01	6.2514873
89.02	5.9738922
89.03	5.9559827
89.04	6.1261215
89.05	6.2873063
89.06	6.3320794
89.07	6.0276203
89.08	5.9112091
89.09	6.654448
89.1	7.0484543
89.11	6.5022187
89.12	6.6454935
89.13	7.1380014
89.14	7.1648655
89.15	6.896225
89.16	6.636539
89.17	7.0753183
89.18	7.5857358
89.19	7.2006841
89.2	6.7977233
89.21	6.5917654
89.22	5.9112091
89.23	5.9470282
89.24	6.5917654
89.25	6.6096749
89.26	6.8066778
89.27	7.2275481
89.28	7.17382
89.29	7.17382
89.3	7.2365031
89.31	7.2902312
89.32	7.6125998
89.33	7.6752825
89.34	7.3260498
89.35	7.0842733
89.36	6.6813121
89.37	6.7171311
89.38	7.3618684
89.39	7.8543763
89.4	8.0334702
89.41	7.6394639
89.42	7.1111374
89.43	7.0663638
89.44	7.7558746
89.45	7.970787
89.46	7.5230527
89.47	7.7290106
89.48	7.8543763
89.49	7.666328
89.5	7.4603701
89.51	7.3350043
89.52	7.4424605
89.53	7.5230527
89.54	7.9976511
89.55	8.45434
89.56	7.8991499
89.57	7.2275481
89.58	6.9051795
89.59	7.3260498
89.6	8.5259781
89.61	8.6334343
89.62	8.5349321
89.63	8.6334343
89.64	8.964757
89.65	9.4662199
89.66	8.964757
89.67	9.0543041
89.68	9.4572649
89.69	9.2513075
89.7	9.9587278
89.71	10.603465
89.72	10.361689
89.73	10.227368
89.74	10.281096
89.75	10.701966
89.76	11.373569
89.77	11.901895
89.78	11.310885
89.79	10.791513
89.8	11.570571
89.81	11.794438
89.82	11.758619
89.83	11.516843
89.84	10.406462
89.85	10.146776
89.86	10.567646
89.87	10.379598
89.88	9.9587278
89.89	10.352734
89.9	11.248202
89.91	11.18552
89.92	10.737785
89.93	10.585556
89.94	10.361689
89.95	10.34378
89.96	10.451236
89.97	10.997471
89.98	11.830257
89.99	12.17949
90	12.788408
90.01	13.146596
90.02	13.47792
90.03	14.015201
90.04	13.961473
90.05	14.230113
90.06	14.140567
90.07	14.471889
90.08	15.295721
90.09	14.964397
90.1	15.277812
90.11	15.582271
90.12	15.116628
90.13	15.098718
90.14	14.113703
90.15	13.289871
90.16	13.692832
90.17	13.683877
90.18	13.379418
90.19	13.397327
90.2	12.806318
90.21	11.767574
90.22	11.337749
90.23	10.943743
90.24	10.943743
90.25	11.042245
90.26	11.284021
90.27	11.722801
90.28	11.481025
90.29	11.60639
90.3	12.564542
90.31	13.379418
90.32	13.594331
90.33	13.988337
90.34	14.427116
90.35	14.713666
90.36	15.143492
90.37	15.707637
90.38	16.397148
90.39	16.629969
90.4	16.800108
90.41	17.068748
90.42	17.373209
90.43	17.570211
90.44	17.16725
90.45	17.068748
90.46	17.068748
90.47	16.791153
90.48	16.531467
90.49	16.07478
90.5	15.394222
90.51	14.964397
90.52	14.62412
90.53	14.462935
90.54	14.471889
90.55	13.674923
90.56	13.415236
90.57	13.227188
90.58	12.806318
90.59	13.254052
90.6	13.32569
90.61	13.630149
90.62	14.292796
90.63	14.45398
90.64	14.05102
90.65	14.274887
90.66	15.036035
90.67	15.170356
90.68	15.474814
90.69	15.582271
90.7	15.824047
90.71	15.841957
90.72	15.438996
90.73	15.913594
90.74	16.05687
90.75	16.110598
90.76	16.647879
90.77	16.889656
90.78	16.907564
90.79	16.961292
90.8	16.450876
90.81	15.546453
90.82	15.537498
90.83	15.44795
90.84	15.528543
90.85	15.850911
90.86	15.322585
90.87	15.31363
90.88	15.680773
90.89	15.125582
90.9	14.695757
90.91	14.588301
90.92	14.507709
90.93	14.543528
90.94	14.579346
90.95	15.161401
90.96	15.215129
90.97	15.206174
90.98	15.412132
90.99	14.946488
91	15.224084
91.01	15.806138
91.02	15.31363
91.03	14.579346
91.04	14.812168
91.05	15.027081
91.06	14.812168
91.07	15.19722
91.08	15.833002
91.09	16.065825
91.1	15.922549
91.11	15.492724
91.12	15.233038
91.13	15.107673
91.14	14.955442
91.15	15.233038
91.16	15.46586
91.17	15.922549
91.18	16.218054
91.19	15.797183
91.2	15.385268
91.21	15.19722
91.22	15.241993
91.23	14.973352
91.24	14.60621
91.25	14.391297
91.26	13.988337
91.27	14.409207
91.28	15.304676
91.29	15.036035
91.3	14.62412
91.31	15.143492
91.32	14.991261
91.33	13.854016
91.34	13.862971
91.35	14.856941
91.36	15.188265
91.37	15.224084
91.38	14.910669
91.39	14.230113
91.4	14.615165
91.41	15.322585
91.42	15.19722
91.43	15.573317
91.44	16.012096
91.45	15.904639
91.46	15.591226
91.47	15.215129
91.48	15.555407
91.49	15.815093
91.5	15.573317
91.51	15.000216
91.52	14.346524
91.53	14.239068
91.54	14.176385
91.55	13.280916
91.56	12.842136
91.57	13.182415
91.58	12.725726
91.59	12.48395
91.6	12.60036
91.61	12.322765
91.62	13.030185
91.63	13.442101
91.64	13.128687
91.65	13.916699
91.66	13.809243
91.67	13.200324
91.68	14.068929
91.69	14.45398
91.7	14.633074
91.71	15.779274
91.72	16.119553
91.73	15.403177
91.74	15.895685
91.75	17.176205
91.76	17.140387
91.77	17.158297
91.78	17.301571
91.79	16.898609
91.8	17.086658
91.81	16.638924
91.82	16.173281
91.83	16.030005
91.84	15.295721
91.85	15.546453
91.86	15.143492
91.87	14.068929
91.88	14.122657
91.89	13.468965
91.9	12.376493
91.91	11.328794
91.92	10.361689
91.93	10.558692
91.94	10.406462
91.95	9.8333616
91.96	9.6363592
91.97	9.4751749
91.98	9.8244076
91.99	9.9408178
92	10.316916
92.01	10.863151
92.02	10.934789
92.03	11.534753
92.04	12.072034
92.05	11.839211
92.06	12.376493
92.07	13.567467
92.08	13.397327
92.09	13.057049
92.1	13.710741
92.11	14.176385
92.12	14.427116
92.13	14.579346
92.14	14.140567
92.15	13.862971
92.16	13.854016
92.17	13.594331
92.18	13.442101
92.19	13.236143
92.2	12.743635
92.21	12.322765
92.22	11.830257
92.23	11.570571
92.24	11.158656
92.25	10.710921
92.26	10.943743
92.27	10.657193
92.28	10.513918
92.29	10.693012
92.3	10.191549
92.31	10.379598
92.32	10.988517
92.33	10.549737
92.34	9.9855919
92.35	9.8691807
92.36	9.6900873
92.37	9.9766369
92.38	10.442281
92.39	10.254232
92.4	10.128867
92.41	10.218413
92.42	9.9408178
92.43	9.7259054
92.44	9.2423525
92.45	9.6453133
92.46	10.513918
92.47	10.254232
92.48	10.433326
92.49	10.442281
92.5	10.084093
92.51	10.684057
92.52	10.890015
92.53	10.137821
92.54	10.236323
92.55	10.800468
92.56	10.379598
92.57	10.397508
92.58	10.773604
92.59	10.164685
92.6	9.9945459
92.61	10.164685
92.62	9.8064976
92.63	9.6811323
92.64	9.6005402
92.65	9.2781715
92.66	9.3408546
92.67	9.2513075
92.68	8.3110657
92.69	7.7290106
92.7	8.1588354
92.71	7.9081044
92.72	7.2096391
92.73	7.2006841
92.74	6.7260857
92.75	6.7708592
92.76	7.4603701
92.77	7.1200919
92.78	6.9857717
92.79	7.0394998
92.8	6.6813121
92.81	7.3170953
92.82	7.943923
92.83	7.2454576
92.84	7.2365031
92.85	7.6752825
92.86	8.0334702
92.87	9.018486
92.88	8.964757
92.89	9.0722141
92.9	9.6274042
92.91	9.1796703
92.92	8.8752108
92.93	8.1140623
92.94	7.8006482
92.95	8.3916578
92.96	8.0334702
92.97	7.6036448
92.98	7.3081403
92.99	6.7171311
93	6.2693968
93.01	6.2067142
93.02	6.3141704
93.03	5.8485265
93.04	5.4724298
93.05	5.6515231
93.06	5.8037529
93.07	6.3858075
93.08	6.5022187
93.09	5.6515231
93.1	5.7052517
93.11	5.8933001
93.12	5.2575173
93.13	5.4813843
93.14	6.654448
93.15	7.7469201
93.16	8.5886602
93.17	8.2573376
93.18	7.4245515
93.19	8.1051073
93.2	8.3916578
93.21	7.7379656
93.22	8.4185219
93.23	8.982667
93.24	8.5797062
93.25	8.5707512
93.26	7.8901949
93.27	6.8245873
93.28	7.1559105
93.29	7.0394998
93.3	6.2246232
93.31	6.3589435
93.32	5.7947984
93.33	5.3202
93.34	5.6604781
93.35	5.7500248
93.36	5.7321157
93.37	5.5082483
93.38	5.9380732
93.39	6.2067142
93.4	5.9738922
93.41	6.3231249
93.42	6.8245873
93.43	7.1559105
93.44	7.6305089
93.45	8.2394276
93.46	8.0692892
93.47	7.4782796
93.48	7.943923
93.49	8.2215185
93.5	7.7827387
93.51	8.1767454
93.52	8.8125277
93.53	8.6692524
93.54	7.8454218
93.55	7.5678263
93.56	7.6036448
93.57	6.636539
93.58	6.0186653
93.59	6.2962608
93.6	6.117167
93.61	5.2216983
93.62	5.0246954
93.63	5.4992938
93.64	5.5619764
93.65	5.6246591
93.66	5.6246591
93.67	5.4992938
93.68	6.0455294
93.69	6.6096749
93.7	6.5738559
93.71	7.2633672
93.72	7.6215544
93.73	7.1827745
93.74	7.8006482
93.75	8.45434
93.76	8.0782433
93.77	7.7021465
93.78	7.9976511
93.79	8.1230173
93.8	7.693192
93.81	7.6036448
93.82	7.2902312
93.83	6.9947262
93.84	7.2902312
